/* DATA DESCRIPTION:
Citation:	WOCE Sea Surface Salinity, SSS (2005): Surface oceanographic data measured in the surface water of the Indian Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.314719
Related to:	WOCE (2002): World Ocean Circulation Experiment, Global Data, Version 3.0. WOCE International Project Office, WOCE Report, Southampton, UK; published by U.S. National Oceanographic Data Center, Silver Spring, 180/02, DVD-ROM
Project(s):	World Ocean Circulation Experiment (WOCE) (URI: https://en.wikipedia.org/wiki/World_Ocean_Circulation_Experiment)
Coverage:	MEDIAN LATITUDE: -1.218450 * MEDIAN LONGITUDE: 56.510606 * SOUTH-BOUND LATITUDE: -35.880000 * WEST-BOUND LONGITUDE: 20.500000 * NORTH-BOUND LATITUDE: 29.800000 * EAST-BOUND LONGITUDE: 127.960000
	DATE/TIME START: 1990-01-01T00:30:00 * DATE/TIME END: 1998-11-18T00:30:00
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 5 m
Event(s):	NODC_SSS_IndianOcean * DATE/TIME START: 1990-01-01T00:00:00 * DATE/TIME END: 1998-12-31T23:59:00 * METHOD/DEVICE: Thermosalinograph (TSG) * COMMENT: Position not given
Comment:	These data have been mainly collected on ships of opportunity (VOS). IRD has conducted this VOS network. Some other data have been retriewed from the NODC atlas (1998 onward).
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp)
	Salinity (Sal)
	Reference/source (Reference)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	30990 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Temp [°C]	Sal	Reference
1996-03-05T12:30	-10.80	55.50	0	30.20	34.808	SIRD
1996-03-05T12:30	0.80	44.90	0	27.60	35.870	SIRD
1996-03-05T12:30	7.00	79.60	0	28.80	33.740	SIRD
1996-03-05T18:30	-12.20	55.50	0	28.90	34.569	SIRD
1996-03-05T18:30	1.80	45.90	0	27.70	35.679	SIRD
1996-03-06T00:30	-13.70	55.40	0	28.00	34.918	SIRD
1996-03-06T00:30	2.70	46.90	0	27.50	35.731	SIRD
1996-03-06T06:30	-15.20	55.40	0	30.30	35.071	SIRD
1996-03-06T12:30	-16.70	55.40	0	29.70	35.166	SIRD
1996-03-06T12:30	4.90	48.80	0	28.00	35.722	SIRD
1996-03-06T18:30	-18.20	55.40	0	28.00	35.142	SIRD
1996-03-06T18:30	6.30	49.50	0	27.80	35.606	SIRD
1996-03-07T00:30	-19.70	55.30	0	27.10	35.259	SIRD
1996-03-07T00:30	7.60	50.20	0	27.00	35.750	SIRD
1996-03-07T12:30	7.30	77.70	0	28.10	34.153	SIRD
1996-03-07T12:30	10.30	51.70	0	27.50	36.245	SIRD
1996-03-07T18:30	7.60	75.90	0	28.50	33.703	SIRD
1996-03-07T18:30	11.90	51.60	0	27.10	36.126	SIRD
1996-03-08T00:30	7.90	74.20	0	28.90	33.859	SIRD
1996-03-08T06:30	8.20	72.40	0	28.30	33.876	SIRD
1996-03-08T12:30	8.50	70.60	0	29.50	33.817	SIRD
1996-03-08T18:30	8.90	68.60	0	28.50	34.236	SIRD
1996-03-08T18:30	12.40	45.60	0	26.20	36.365	SIRD
1996-03-09T00:30	9.20	67.00	0	28.40	33.365	SIRD
1996-03-09T06:30	9.50	65.20	0	28.40	34.066	SIRD
1996-03-09T12:30	9.80	63.40	0	28.50	35.618	SIRD
1996-03-09T18:30	10.20	61.60	0	27.20	35.665	SIRD
1996-03-10T00:30	-18.10	55.60	0	27.50	35.181	SIRD
1996-03-10T00:30	10.50	59.80	0	27.70	35.750	SIRD
1996-03-10T06:30	-17.00	54.50	0	29.10	35.257	SIRD
1996-03-10T06:30	10.80	58.00	0	32.10	36.330	SIRD
1996-03-10T12:30	-15.80	53.40	0	29.00	34.692	SIRD
1996-03-10T12:30	11.10	56.20	0	28.20	35.695	SIRD
1996-03-10T18:30	11.40	54.50	0	26.50	36.052	SIRD
1996-03-11T00:30	-13.50	50.90	0	28.00	34.481	SIRD
1996-03-11T06:30	-12.30	49.60	0	29.00	34.559	SIRD
1996-03-11T12:30	-11.10	48.50	0	28.70	33.919	SIRD
1996-03-11T18:30	12.60	50.90	0	26.50	36.306	SIRD
1996-03-12T00:30	-8.80	46.10	0	28.00	34.624	SIRD
1996-03-12T06:30	-7.80	44.80	0	29.00	35.283	SIRD
1996-03-12T06:30	12.50	46.30	0	27.00	36.271	SIRD
1996-03-12T12:30	-7.00	43.60	0	29.10	35.354	SIRD
1996-03-12T18:30	15.20	43.10	0	27.90	36.415	SIRD
1996-03-13T00:30	-5.10	41.10	0	29.20	35.535	SIRD
1996-03-15T18:30	7.10	53.00	0	29.40	35.364	SIRD
1996-03-16T00:30	5.60	53.20	0	29.10	35.390	SIRD
1996-03-16T12:30	2.80	53.70	0	29.10	35.812	SIRD
1996-03-16T18:30	1.40	54.00	0	29.10	35.440	SIRD
1996-03-17T00:30	0.00	54.30	0	28.70	35.495	SIRD
1996-03-17T06:30	-1.50	54.80	0	29.10	35.444	SIRD
1996-03-17T12:30	-3.20	55.30	0	29.90	35.282	SIRD
1996-03-18T18:30	-6.50	55.50	0	30.20	35.375	SIRD
1996-03-19T00:30	-8.00	55.50	0	29.70	34.787	SIRD
1996-03-19T12:30	-11.10	55.50	0	30.00	33.979	SIRD
1996-03-19T18:30	-12.80	55.50	0	29.70	34.632	SIRD
1996-03-20T00:30	-14.20	55.30	0	29.70	34.344	SIRD
1996-03-20T06:30	-15.80	55.30	0	29.70	35.089	SIRD
1996-03-20T12:30	-17.20	55.40	0	28.50	35.111	SIRD
1996-03-20T18:30	-18.80	55.40	0	28.60	35.125	SIRD
1996-03-20T18:30	6.90	79.50	0	28.50	34.159	SIRD
1996-03-21T00:30	-20.10	55.30	0	28.00	35.224	SIRD
1996-03-21T00:30	-1.90	42.00	0	28.20	35.851	SIRD
1996-03-21T06:30	-0.90	43.00	0	28.00	35.792	SIRD
1996-03-21T12:30	0.20	44.10	0	28.90	35.816	SIRD
1996-03-22T00:30	2.20	46.20	0	28.00	35.636	SIRD
1996-03-22T06:30	3.20	47.20	0	28.50	35.591	SIRD
1996-03-22T12:30	4.30	48.30	0	29.10	35.407	SIRD
1996-03-22T18:30	-20.50	56.30	0	28.10	35.187	SIRD
1996-03-22T18:30	7.70	75.50	0	29.50	34.061	SIRD
1996-03-23T00:30	7.20	50.00	0	27.00	35.671	SIRD
1996-03-23T06:30	8.40	71.60	0	29.00	34.067	SIRD
1996-03-23T06:30	8.80	50.90	0	29.20	35.705	SIRD
1996-03-23T12:30	10.40	51.70	0	29.00	35.795	SIRD
1996-03-23T18:30	9.00	67.60	0	29.00	34.080	SIRD
1996-03-24T06:30	9.70	63.70	0	29.00	35.557	SIRD
1996-03-24T18:30	10.30	60.00	0	28.00	36.099	SIRD
1996-03-25T00:30	10.70	58.00	0	28.00	35.828	SIRD
1996-03-25T06:30	11.00	56.10	0	28.00	35.857	SIRD
1996-03-25T12:30	11.30	54.10	0	30.00	36.261	SIRD
1996-03-25T18:30	11.80	52.20	0	29.00	35.960	SIRD
1996-03-26T18:30	12.50	44.60	0	28.00	36.416	SIRD
1996-04-01T12:30	11.10	51.50	0	29.50	35.778	SIRD
1996-04-02T00:30	8.10	52.70	0	29.60	35.408	SIRD
1996-04-02T06:30	6.50	53.10	0	29.50	36.103	SIRD
1996-04-02T12:30	4.90	53.60	0	30.40	35.384	SIRD
1996-04-02T18:30	3.50	53.80	0	30.80	35.851	SIRD
1996-04-02T18:30	6.00	95.70	0	30.00	32.277	SIRD
1996-04-03T00:30	2.00	54.20	0	30.70	35.068	SIRD
1996-04-03T00:30	6.10	93.80	0	28.00	32.812	SIRD
1996-04-03T06:30	0.50	54.50	0	30.30	35.568	SIRD
1996-04-03T06:30	6.10	92.70	0	30.00	33.164	SIRD
1996-04-03T12:30	-1.00	54.90	0	31.00	35.683	SIRD
1996-04-03T12:30	6.10	92.70	0	30.00	33.186	SIRD
1996-04-03T18:30	6.10	91.30	0	30.00	33.174	SIRD
1996-04-04T00:30	-4.00	55.60	0	30.60	35.359	SIRD
1996-04-04T00:30	6.00	89.30	0	29.20	33.055	SIRD
1996-04-04T06:30	5.90	87.20	0	29.50	33.083	SIRD
1996-04-04T12:30	5.90	85.10	0	30.10	33.828	SIRD
1996-04-04T18:30	5.90	83.10	0	30.00	33.540	SIRD
1996-04-05T00:30	-7.20	55.60	0	30.10	34.495	SIRD
1996-04-05T00:30	5.90	81.20	0	28.10	34.161	SIRD
1996-04-05T06:30	-8.80	55.50	0	29.50	34.718	SIRD
1996-04-05T06:30	-2.20	43.60	0	29.30	35.482	SIRD
1996-04-05T12:30	-10.10	55.40	0	29.70	34.717	SIRD
1996-04-06T00:30	-12.80	55.60	0	29.50	34.871	SIRD
1996-04-06T06:30	-14.00	55.60	0	29.40	34.757	SIRD
1996-04-06T12:30	-14.20	55.40	0	29.40	34.739	SIRD
1996-04-06T18:30	7.10	78.50	0	28.50	33.679	SIRD
1996-04-07T00:30	-14.20	55.30	0	29.30	34.888	SIRD
1996-04-07T00:30	7.50	76.80	0	29.00	33.883	SIRD
1996-04-07T06:30	-15.50	55.30	0	29.40	34.689	SIRD
1996-04-07T06:30	0.60	44.70	0	28.00	35.099	SIRD
1996-04-07T06:30	7.80	74.90	0	30.00	34.086	SIRD
1996-04-07T06:30	8.90	51.00	0	29.40	35.336	SIRD
1996-04-07T12:30	-16.80	55.30	0	29.20	34.726	SIRD
1996-04-07T12:30	2.00	46.10	0	28.50	35.195	SIRD
1996-04-07T12:30	8.00	73.20	0	30.60	34.023	SIRD
1996-04-07T18:30	8.40	71.40	0	30.00	34.186	SIRD
1996-04-08T00:30	-19.30	55.30	0	28.00	35.177	SIRD
1996-04-08T00:30	8.70	69.60	0	28.90	34.333	SIRD
1996-04-08T06:30	-20.70	55.30	0	28.30	35.208	SIRD
1996-04-08T06:30	6.20	49.50	0	28.30	35.457	SIRD
1996-04-08T06:30	9.00	67.80	0	28.50	34.293	SIRD
1996-04-08T06:30	12.40	48.30	0	28.40	36.348	SIRD
1996-04-08T12:30	7.80	50.30	0	29.30	35.531	SIRD
1996-04-08T12:30	9.50	66.00	0	29.10	34.965	SIRD
1996-04-08T18:30	10.00	64.30	0	29.00	35.753	SIRD
1996-04-09T00:30	10.50	62.50	0	28.70	35.494	SIRD
1996-04-09T06:30	11.00	60.80	0	29.00	35.438	SIRD
1996-04-09T06:30	13.80	42.40	0	27.80	36.636	SIRD
1996-04-09T12:30	11.60	59.00	0	29.00	36.503	SIRD
1996-04-09T18:30	12.10	57.20	0	28.00	36.317	SIRD
1996-04-10T00:30	12.70	55.50	0	28.40	36.500	SIRD
1996-04-10T06:30	-16.38	54.32	0	29.00	34.922	SIRD
1996-04-10T06:30	13.00	53.70	0	28.50	35.680	SIRD
1996-04-10T06:30	19.30	39.20	0	28.40	38.059	SIRD
1996-04-12T00:30	-18.90	56.10	0	28.80	35.080	SIRD
1996-04-12T12:30	-16.40	53.60	0	29.80	34.924	SIRD
1996-04-13T00:30	-14.00	51.30	0	29.00	35.044	SIRD
1996-04-13T06:30	-12.60	50.00	0	28.90	34.960	SIRD
1996-04-13T12:30	-11.90	48.60	0	30.70	34.827	SIRD
1996-04-14T00:30	-12.30	45.60	0	30.50	34.918	SIRD
1996-04-16T06:30	11.50	51.90	0	28.70	35.564	SIRD
1996-04-16T12:30	10.10	52.20	0	28.70	35.549	SIRD
1996-04-16T18:30	8.50	52.60	0	29.10	35.964	SIRD
1996-04-17T00:30	7.00	52.90	0	29.00	35.214	SIRD
1996-04-17T06:30	5.60	53.30	0	29.50	35.207	SIRD
1996-04-17T12:30	-8.60	42.50	0	30.50	35.145	SIRD
1996-04-17T12:30	4.10	53.60	0	30.50	35.427	SIRD
1996-04-17T18:30	2.60	53.90	0	30.00	35.335	SIRD
1996-04-18T00:30	-5.80	40.80	0	30.20	36.706	SIRD
1996-04-18T00:30	1.00	54.30	0	29.00	35.420	SIRD
1996-04-18T06:30	-0.40	54.70	0	29.70	35.696	SIRD
1996-04-18T12:30	-1.90	55.00	0	31.00	35.687	SIRD
1996-04-18T18:30	-2.60	55.20	0	30.00	35.536	SIRD
1996-04-19T06:30	-2.50	47.30	0	31.00	35.438	SIRD
1996-04-19T09:30	-3.20	47.10	0	31.00	35.018	SIRD
1996-04-19T12:30	-3.80	46.70	0	30.00	35.440	SIRD
1996-04-19T15:30	-4.40	46.30	0	30.00	35.492	SIRD
1996-04-19T18:30	-6.20	55.60	0	29.50	34.996	SIRD
1996-04-20T00:30	-7.90	55.50	0	29.00	34.900	SIRD
1996-04-20T06:30	-9.40	55.50	0	28.80	34.877	SIRD
1996-04-20T06:30	-7.70	44.60	0	29.30	34.853	SIRD
1996-04-20T09:30	-8.50	44.20	0	30.00	35.237	SIRD
1996-04-20T12:30	-11.00	55.50	0	29.20	35.090	SIRD
1996-04-20T12:30	-9.60	43.80	0	31.00	35.210	SIRD
1996-04-20T15:30	-9.80	43.40	0	29.40	34.755	SIRD
1996-04-20T18:30	-12.50	55.50	0	28.30	34.882	SIRD
1996-04-21T00:30	-14.00	55.60	0	28.00	34.978	SIRD
1996-04-21T06:30	-13.50	41.40	0	30.00	34.742	SIRD
1996-04-21T09:30	-14.30	41.30	0	30.00	34.565	SIRD
1996-04-21T12:30	-15.00	41.10	0	30.00	34.797	SIRD
1996-04-21T12:30	-15.00	55.40	0	28.00	35.098	SIRD
1996-04-21T15:30	-15.60	40.60	0	30.00	34.192	SIRD
1996-04-21T18:30	-18.40	55.30	0	26.60	35.104	SIRD
1996-04-22T00:30	-20.00	55.60	0	26.50	35.234	SIRD
1996-04-22T06:30	-19.20	38.70	0	29.00	35.274	SIRD
1996-04-25T12:30	-19.00	52.90	0	27.00	35.247	SIRD
1996-04-26T12:30	0.20	44.50	0	30.30	35.017	SIRD
1996-04-27T00:30	2.40	46.90	0	30.60	34.757	SIRD
1996-04-27T12:30	4.90	48.80	0	31.00	35.548	SIRD
1996-04-28T00:30	7.80	50.40	0	30.40	35.451	SIRD
1996-04-28T06:30	-17.30	49.90	0	27.20	34.019	SIRD
1996-04-28T12:30	-15.70	50.60	0	27.60	35.155	SIRD
1996-04-28T12:30	10.80	51.90	0	31.20	35.462	SIRD
1996-04-29T06:30	-11.10	47.90	0	29.00	35.044	SIRD
1996-04-29T12:30	-10.20	46.40	0	28.80	34.886	SIRD
1996-04-29T18:30	-9.10	45.00	0	28.20	34.882	SIRD
1996-04-30T06:30	-6.70	42.40	0	28.80	35.318	SIRD
1996-04-30T12:30	-5.50	41.20	0	28.80	35.398	SIRD
1996-05-07T12:30	11.20	51.70	0	29.00	35.710	SIRD
1996-05-07T18:30	10.10	52.10	0	29.00	35.687	SIRD
1996-05-08T00:30	8.50	52.40	0	29.70	35.565	SIRD
1996-05-08T06:30	7.20	52.80	0	30.50	35.529	SIRD
1996-05-08T18:30	5.70	53.10	0	28.50	35.273	SIRD
1996-05-09T00:30	4.30	53.50	0	29.50	35.550	SIRD
1996-05-09T06:30	2.90	53.90	0	30.00	35.245	SIRD
1996-05-09T12:30	1.50	54.20	0	30.20	35.297	SIRD
1996-05-09T18:30	0.00	54.60	0	29.00	35.353	SIRD
1996-05-10T00:30	-1.30	54.90	0	28.50	35.681	SIRD
1996-05-10T06:30	-2.80	55.30	0	28.00	35.629	SIRD
1996-05-11T12:30	-5.50	55.60	0	28.50	35.777	SIRD
1996-05-11T18:30	-6.80	55.60	0	27.00	35.418	SIRD
1996-05-12T00:30	-8.20	55.50	0	26.00	34.840	SIRD
1996-05-12T06:30	-9.70	55.40	0	27.00	34.995	SIRD
1996-05-12T12:30	-11.20	55.40	0	27.00	34.941	SIRD
1996-05-12T18:30	-12.60	55.40	0	27.50	34.873	SIRD
1996-05-13T00:30	-14.00	55.40	0	27.00	34.655	SIRD
1996-05-13T06:30	-15.40	55.40	0	26.50	35.030	SIRD
1996-05-13T12:30	-16.70	55.40	0	26.70	35.009	SIRD
1996-05-16T12:30	10.60	52.10	0	26.50	35.724	SIRD
1996-05-16T18:30	9.00	52.40	0	29.70	35.541	SIRD
1996-05-17T00:30	7.40	52.70	0	27.80	35.555	SIRD
1996-05-17T06:30	-19.40	54.70	0	26.50	35.353	SIRD
1996-05-17T06:30	5.70	53.10	0	30.70	35.551	SIRD
1996-05-17T12:30	-19.10	53.60	0	25.50	35.074	SIRD
1996-05-17T12:30	4.10	53.40	0	31.80	35.294	SIRD
1996-05-17T18:30	-18.70	51.90	0	26.00	35.308	SIRD
1996-05-17T18:30	2.70	53.80	0	28.80	35.608	SIRD
1996-05-18T00:30	1.30	54.10	0	28.00	35.223	SIRD
1996-05-18T06:30	-0.20	54.60	0	30.50	35.226	SIRD
1996-05-18T12:30	-1.60	54.90	0	28.00	35.683	SIRD
1996-05-18T18:30	-2.90	55.30	0	27.40	35.670	SIRD
1996-05-19T18:30	-5.80	55.60	0	27.40	35.670	SIRD
1996-05-20T00:30	-7.80	55.50	0	26.80	35.306	SIRD
1996-05-20T06:30	-17.60	49.80	0	26.00	34.915	SIRD
1996-05-20T06:30	-8.90	55.50	0	27.30	34.877	SIRD
1996-05-20T12:30	-16.20	50.40	0	27.00	35.160	SIRD
1996-05-20T12:30	-10.60	55.40	0	26.40	34.768	SIRD
1996-05-20T18:30	-14.60	50.50	0	25.00	35.124	SIRD
1996-05-20T18:30	-12.10	55.50	0	26.40	34.862	SIRD
1996-05-21T00:30	-13.60	55.40	0	26.00	34.822	SIRD
1996-05-21T06:30	-15.30	55.40	0	26.40	34.998	SIRD
1996-05-21T06:30	-11.50	48.90	0	26.50	35.195	SIRD
1996-05-21T12:30	-16.70	55.40	0	26.20	35.048	SIRD
1996-05-21T12:30	-10.30	47.80	0	26.50	34.810	SIRD
1996-05-21T18:30	-18.30	55.30	0	25.00	34.949	SIRD
1996-05-22T06:30	-7.30	43.90	0	28.00	35.259	SIRD
1996-05-22T12:30	-6.20	42.60	0	29.00	35.338	SIRD
1996-05-22T18:30	-5.30	41.30	0	27.00	35.272	SIRD
1996-05-25T06:30	-19.40	54.60	0	26.30	35.447	SIRD
1996-05-25T18:30	-18.50	51.10	0	25.80	35.257	SIRD
1996-05-29T06:30	-2.40	41.50	0	26.50	35.231	SIRD
1996-05-29T12:30	-1.10	42.70	0	28.00	35.337	SIRD
1996-05-29T18:30	-13.20	50.10	0	27.20	34.749	SIRD
1996-05-29T18:30	0.10	44.10	0	27.50	35.144	SIRD
1996-05-30T00:30	-11.60	48.90	0	26.40	35.182	SIRD
1996-05-30T06:30	-10.70	47.20	0	27.00	34.747	SIRD
1996-05-30T06:30	2.60	46.70	0	27.00	35.404	SIRD
1996-05-30T12:30	-9.70	45.60	0	27.00	34.997	SIRD
1996-05-30T12:30	3.90	47.90	0	28.50	35.542	SIRD
1996-05-30T18:30	-8.50	44.30	0	27.20	35.767	SIRD
1996-05-30T18:30	5.20	48.90	0	28.20	35.703	SIRD
1996-05-31T00:30	-7.30	43.10	0	26.80	35.333	SIRD
1996-05-31T06:30	-6.10	41.80	0	28.00	35.398	SIRD
1996-05-31T06:30	8.40	50.80	0	26.80	35.807	SIRD
1996-05-31T12:30	-4.80	40.60	0	28.20	35.187	SIRD
1996-05-31T12:30	10.20	51.30	0	26.10	35.721	SIRD
1996-06-06T06:30	10.60	52.60	0	27.00	35.595	SIRD
1996-06-06T12:30	11.60	51.90	0	23.50	35.614	SIRD
1996-06-06T18:30	9.60	53.20	0	28.70	35.630	SIRD
1996-06-07T00:30	-2.50	41.40	0	26.40	35.384	SIRD
1996-06-07T00:30	8.50	53.50	0	26.00	35.680	SIRD
1996-06-07T06:30	-1.20	42.60	0	28.30	35.342	SIRD
1996-06-07T06:30	7.40	53.80	0	29.20	35.586	SIRD
1996-06-07T12:30	0.00	43.70	0	27.40	35.215	SIRD
1996-06-07T12:30	6.00	54.00	0	27.00	35.576	SIRD
1996-06-07T18:30	1.20	45.30	0	27.40	35.221	SIRD
1996-06-07T18:30	4.80	54.20	0	29.10	35.525	SIRD
1996-06-08T00:30	2.50	46.60	0	27.20	35.278	SIRD
1996-06-08T00:30	3.60	54.40	0	26.00	35.567	SIRD
1996-06-08T06:30	2.20	54.60	0	28.90	35.328	SIRD
1996-06-08T06:30	3.70	47.80	0	20.80	35.274	SIRD
1996-06-08T12:30	0.80	54.80	0	28.00	35.299	SIRD
1996-06-08T12:30	4.80	48.70	0	27.40	35.542	SIRD
1996-06-08T18:30	-0.80	55.00	0	29.00	35.474	SIRD
1996-06-08T18:30	6.30	49.80	0	27.20	35.673	SIRD
1996-06-09T00:30	-2.00	55.20	0	26.00	35.382	SIRD
1996-06-09T00:30	7.50	50.60	0	25.80	35.696	SIRD
1996-06-09T06:30	-3.40	55.50	0	28.00	35.465	SIRD
1996-06-09T06:30	9.50	51.30	0	22.30	35.383	SIRD
1996-06-09T12:30	10.80	51.70	0	24.40	35.759	SIRD
1996-06-09T18:30	12.20	51.30	0	29.00	36.431	SIRD
1996-06-10T06:30	-5.30	55.50	0	26.30	35.245	SIRD
1996-06-10T12:30	-6.70	55.50	0	26.00	35.133	SIRD
1996-06-10T18:30	-8.30	55.50	0	26.00	34.986	SIRD
1996-06-11T00:30	-9.70	55.50	0	26.00	35.025	SIRD
1996-06-11T06:30	-11.10	55.40	0	26.40	34.889	SIRD
1996-06-11T12:30	-12.50	55.40	0	28.00	35.043	SIRD
1996-06-11T18:30	-13.90	55.40	0	26.00	34.937	SIRD
1996-06-11T18:30	7.55	75.73	0	27.60	34.917	SIRD
1996-06-12T00:30	-15.30	55.40	0	24.80	35.019	SIRD
1996-06-12T00:30	7.92	74.10	0	26.40	34.553	SIRD
1996-06-12T06:30	-16.60	55.40	0	25.60	35.124	SIRD
1996-06-12T06:30	8.27	72.33	0		35.029	SIRD
1996-06-12T12:30	-17.70	55.40	0	24.00	35.127	SIRD
1996-06-12T12:30	8.73	70.62	0	25.60	34.811	SIRD
1996-06-12T18:30	-19.10	55.30	0	25.20	35.188	SIRD
1996-06-12T18:30	9.15	68.97	0	28.60	35.662	SIRD
1996-06-13T00:30	9.63	67.13	0	26.00	35.826	SIRD
1996-06-13T06:30	10.10	65.50	0	26.20	36.165	SIRD
1996-06-13T12:30	10.50	63.90	0	23.80	35.959	SIRD
1996-06-13T18:30	10.85	62.47	0	25.00	36.010	SIRD
1996-06-14T00:30	11.28	60.75	0	25.30	36.272	SIRD
1996-06-14T06:30	11.23	59.23	0	25.00	36.502	SIRD
1996-06-14T12:30	11.58	51.47	0	26.30	36.112	SIRD
1996-06-14T12:30	12.03	57.78	0	25.40	35.932	SIRD
1996-06-14T18:30	10.25	51.58	0	23.10	35.765	SIRD
1996-06-14T18:30	12.37	56.50	0	28.00	36.171	SIRD
1996-06-15T06:30	12.97	53.33	0	23.90	35.992	SIRD
1996-06-15T18:30	12.80	50.23	0	28.60	36.380	SIRD
1996-06-16T00:30	12.70	48.50	0	28.20	36.449	SIRD
1996-06-16T12:30	2.97	51.98	0	26.10	35.367	SIRD
1996-06-16T18:30	1.63	52.00	0	27.80	35.316	SIRD
1996-06-17T00:30	0.27	52.07	0	27.10	35.577	SIRD
1996-06-17T06:30	-1.57	52.17	0	27.60	35.544	SIRD
1996-06-17T12:30	-2.50	52.22	0	27.00	35.326	SIRD
1996-06-17T18:30	-3.90	52.28	0	26.60	35.591	SIRD
1996-06-18T00:30	-5.32	52.35	0	26.20	35.643	SIRD
1996-06-18T06:30	-6.72	52.42	0	27.00	35.262	SIRD
1996-06-18T12:30	-8.08	52.65	0	26.50	35.337	SIRD
1996-06-18T18:30	-17.10	50.00	0	25.80	34.848	SIRD
1996-06-18T18:30	-9.48	52.92	0	26.10	34.905	SIRD
1996-06-19T00:30	-15.60	50.60	0	24.00	35.093	SIRD
1996-06-19T00:30	-10.88	53.17	0	25.30	34.896	SIRD
1996-06-19T06:30	-14.10	50.30	0	26.30	34.991	SIRD
1996-06-19T06:30	-12.28	53.47	0	25.10	34.926	SIRD
1996-06-19T06:30	11.30	51.90	0	27.70	36.227	SIRD
1996-06-19T12:30	-13.67	53.73	0	25.00	34.946	SIRD
1996-06-19T12:30	-12.40	49.70	0	25.00	35.057	SIRD
1996-06-19T12:30	10.30	52.30	0		35.684	SIRD
1996-06-19T18:30	-15.08	54.00	0	24.80	35.069	SIRD
1996-06-19T18:30	-11.00	48.40	0	25.80	35.064	SIRD
1996-06-19T18:30	9.60	52.70	0	27.50	35.726	SIRD
1996-06-20T00:30	-16.48	54.30	0	24.50	35.081	SIRD
1996-06-20T00:30	-9.70	47.20	0	25.00	35.179	SIRD
1996-06-20T06:30	-17.85	54.57	0	24.40	35.232	SIRD
1996-06-20T06:30	-8.70	45.90	0	27.00	35.334	SIRD
1996-06-20T06:30	7.50	53.40	0	27.00	35.664	SIRD
1996-06-20T12:30	-19.20	54.85	0	24.20	35.242	SIRD
1996-06-20T12:30	-7.70	44.60	0	26.50	35.214	SIRD
1996-06-20T12:30	6.30	53.80	0	27.50	35.769	SIRD
1996-06-20T18:30	-20.53	55.20	0	24.90	35.323	SIRD
1996-06-20T18:30	-6.60	43.20	0	26.80	35.304	SIRD
1996-06-20T18:30	5.00	54.10	0	27.50	35.637	SIRD
1996-06-21T00:30	-5.70	41.90	0	26.50	35.323	SIRD
1996-06-21T00:30	3.60	54.30	0	27.50	35.700	SIRD
1996-06-21T06:30	-4.80	40.60	0	27.60	35.329	SIRD
1996-06-21T06:30	2.20	54.50	0	26.00	35.286	SIRD
1996-06-21T12:30	0.70	54.70	0	28.00	35.592	SIRD
1996-06-21T18:30	-0.80	54.90	0	28.00	35.567	SIRD
1996-06-22T00:30	-2.10	55.20	0	25.20	35.379	SIRD
1996-06-22T06:30	-3.50	55.40	0	27.00	35.526	SIRD
1996-06-23T18:30	-7.90	55.50	0	25.50	35.565	SIRD
1996-06-24T06:30	-10.30	55.50	0	25.00	35.036	SIRD
1996-06-24T12:30	-11.80	55.60	0	25.50	35.076	SIRD
1996-06-24T18:30	-18.00	55.50	0	25.00	35.148	SIRD
1996-06-24T18:30	-3.50	40.30	0	26.60	34.991	SIRD
1996-06-25T00:30	-2.30	41.70	0	25.00	35.098	SIRD
1996-06-25T06:30	-15.80	55.20	0	25.00	35.082	SIRD
1996-06-25T06:30	-1.20	42.30	0	27.30	35.301	SIRD
1996-06-25T12:30	-0.10	44.10	0	26.00	35.345	SIRD
1996-06-25T18:30	-18.70	55.20	0	23.50	35.109	SIRD
1996-06-25T18:30	1.00	45.30	0	27.50	35.338	SIRD
1996-06-26T00:30	2.20	46.70	0	26.00	35.023	SIRD
1996-06-26T06:30	3.60	48.10	0	24.20	35.040	SIRD
1996-06-26T12:30	5.00	48.80	0	22.60	35.449	SIRD
1996-06-26T18:30	6.30	49.60	0	27.10	35.584	SIRD
1996-06-27T00:30	7.70	50.40	0	26.50	35.632	SIRD
1996-06-27T03:30	8.50	50.90	0	27.50	35.610	SIRD
1996-06-27T06:30	9.30	51.30	0	27.80	35.631	SIRD
1996-06-27T12:30	11.00	51.80	0	26.50	36.174	SIRD
1996-06-27T18:30	12.30	51.30	0	30.40	36.225	SIRD
1996-06-30T18:30	9.90	52.08	0	30.00	35.498	SIRD
1996-06-30T23:59	8.72	52.32	0	26.00	35.488	SIRD
1996-07-01T06:30	7.67	52.42	0	26.00	35.490	SIRD
1996-07-01T12:30	6.53	52.55	0	26.00	35.591	SIRD
1996-07-01T18:30	5.42	52.63	0	26.00	35.414	SIRD
1996-07-01T23:59	3.97	52.83	0	26.00	35.394	SIRD
